,0,1
1747,guration,1
1748,fewer,1
1749,vocal/instrumental,1
1750,timbre-changes,1
1751,retrieved,1
1752,afterwards,1
1753,aforementioned,1
1754,adaptively,1
1755,incoming,1
1756,emphasizing,1
1757,percussive,1
1758,learning-based,1
1759,gcc-phat,1
1760,reverb,1
1761,root,1
1762,0.32,1
1763,fair,1
1764,indirect,1
1765,extremely,1
1766,conduct,1
1767,truly,1
1768,unbiased,1
1769,resolves,1
1770,largest,1
1771,variables,1
1772,augment,1
1773,deliver,1
1774,domestic,1
1775,mdo-based,1
1776,13,1
1777,versions,1
1778,installed,1
1779,ad-hoc,1
1780,lm,1
1781,trailer,1
1782,audio-only,1
1783,pop,1
1784,football,1
1785,orchestral,1
1786,alternate,1
1787,gurations,1
1788,old,1
1789,nowadays,1
1790,compensate,1
1791,requirement,1
1792,activity,1
1793,enhancing,1
1794,qut-noise-timit,1
1795,interest,1
1796,originate,1
1797,mel-frequency,1
1798,cepstral,1
1799,mfccs,1
1800,fuse,1
1801,mixture,1
1802,gmm,1
1803,scattered,1
1804,loudspeaker-based,1
1805,mode-matching,1
1806,uniformly,1
1807,sometimes,1
1808,realize,1
1809,re-verberation,1
1810,non-uniform,1
1811,beneficial,1
1812,33-channel,1
1813,dome,1
1814,sweep,1
1815,mesm,1
1816,majdak,1
1817,balazs,1
1818,laback,1
1819,minutes,1
1820,289,1
1821,hrirs,1
1822,covering,1
1823,roughly,1
1824,-15°,1
1825,...,1
1826,90°,1
1827,vsv,1
1828,visualizer,1
1829,mapped,1
1830,precise,1
1831,assign,1
1832,object,1
1833,dolby,1
1834,atmos,1
1835,118.,1
1836,impressions,1
1837,restriction,1
1838,impractical,1
1839,beds,1
1840,convincing,1
1841,self-motion,1
1842,step,1
1843,cinematic,1
1844,renderer,1
1845,limitless,1
1846,nds,1
1847,mpeg-i,1
1848,spatialized,1
1849,advantageously,1
1850,potentially,1
1851,association,1
1852,lead,1
1853,ventriloquist,1
1854,come,1
1855,actually,1
1856,occur,1
1857,pssa,1
1858,semantic,1
1859,neutral,1
1860,subject,1
1861,reveal,1
1862,existence,1
1863,surprisingly,1
1864,attracted,1
1865,mark,1
1866,observe,1
1867,semantically,1
1868,approximately,1
1869,12–15,1
1870,population,1
1871,appreciated,1
1872,disability,1
1873,legislation,1
1874,strengthened,1
1875,installations,1
1876,little,1
1877,electroacoustic,1
1878,meet,1
1879,upcoming,1
1880,guidelines,1
1881,8k,1
1882,super,1
1883,hi-vision,1
1884,japan,1
1885,planned,1
1886,withstand,1
1887,satisfying,1
1888,tandem,1
1889,recommendation,1
1890,bs.1116-3,1
1891,72,1
1892,contents,1
1893,28,1
1894,5,1
1895,7,1
1896,96,1
1897,144,1
1898,160,1
1899,kbit/s,1
1900,omnidirectional,1
1901,suffers,1
1902,zero,1
1903,values,1
1904,bessel,1
1905,geometric,1
1906,dimensional,1
1907,rotationally,1
1908,symmetric,1
1909,geometrically,1
1910,subarrays,1
1911,robustness,1
1912,hierarchy,1
1913,needs,1
1914,relating,1
1915,solo,1
1916,orchestras,1
1917,paucity,1
1918,ensembles,1
1919,expression,1
1920,annular,1
1921,flexural,1
1922,combines,1
1923,radiating,1
1924,loaded,1
1925,side-firing,1
1926,predecessors,1
1927,electrical-mechanical-acoustical,1
1928,transducer,1
1929,substantiate,1
1930,par,1
1931,transducers,1
1932,mp3,1
1933,underlying,1
1934,undergone,1
1935,dramatic,1
1936,meanwhile,1
1937,coder,1
1938,became,1
1939,partly,1
1940,unsuitable,1
1941,dau,1
1942,1997.,1
1943,modulation-based,1
1944,waveform,1
1945,internal,1
1946,gap,1
1947,filling,1
1948,successfully,1
1949,circumaural,1
1950,supraaural,1
1951,namely,1
1952,division,1
1953,curve,1
1954,aic,1
1955,45bc-12,1
1956,estimations,1
1957,dominates,1
1958,index,1
1959,oi,1
1960,possibly,1
1961,ports,1
1962,boxes,1
1963,velocity,1
1964,k-wave,1
1965,toolbox,1
1966,package,1
1967,finite-difference,1
1968,heterogeneous,1
1969,medium,1
1970,scenario,1
1971,waveforms,1
1972,gives,1
1973,visualize,1
1974,computes,1
1975,diffusion,1
1976,accordance,1
1977,iso,1
1978,17497-2:2012,1
1979,diffusers,1
1980,interdisciplinary,1
1981,nature,1
1982,connecting,1
1983,science,1
1984,liberal,1
1985,fine,1
1986,arts,1
1987,multi-disciplined,1
1988,curricular,1
1989,towson,1
1990,radio/audio,1
1991,concentration,1
1992,department,1
1993,evolved,1
1994,cover,1
1995,topics,1
1996,constantly,1
1997,bigger,1
1998,eu,1
1999,monica,1
2000,horizon2020,1
2001,loud,1
2002,communications,1
2003,staff,1
2004,console,1
2005,feedforward,1
2006,filtered,1
2007,mcfxlms,1
2008,low-cost,1
2009,high-convenience,1
2010,positioning,1
2011,motors,1
2012,fluctuations,1
2013,string,1
2014,deformations,1
2015,anti-error,1
2016,at-panel,1
2017,seventy,1
2018,characterizing,1
2019,in-room,1
2020,olive,1
2021,rating,1
2022,enabled/disabled,1
2023,scored,1
2024,displayed,1
2025,comparable,1
2026,improvements,1
2027,narrow,1
2028,deviation,1
2029,high-frequencies,1
2030,drums,1
2031,round,1
2032,membranes,1
2033,non-harmonic,1
2034,pitch,1
2035,possibilities,1
2036,fusing,1
2037,membrane,1
2038,particle,1
2039,swarm,1
2040,parametrization,1
2041,harmonicity,1
2042,helmholtz,1
2043,equation,1
2044,irregular,1
2045,domains,1
2046,nite,1
2047,preexisting,1
2048,converts,1
2049,squares,1
2050,patch,1
2051,eq,1
2052,allocation,1
2053,pba,1
2054,converting,1
2055,marl,1
2056,lms,1
2057,reverberator,1
2058,named,1
2059,restores,1
2060,dominant,1
2061,timings,1
2062,amplitudes,1
2063,analyses,1
2064,site,1
2065,s/n,1
2066,manuscript,1
2067,thins,1
2068,tape,1
2069,recorders,1
2070,well-understood,1
2071,snr,1
2072,fatness,1
2073,roughness,1
2074,granularity,1
2075,utilized,1
2076,swept,1
2077,sine,1
2078,acquisition,1
2079,deconvolution,1
2080,analyze,1
2081,scully,1
2082,280.,1
2083,characterization,1
2084,character,1
2085,recorder,1
2086,emulation,1
2087,represent,1
2088,relevance,1
2089,transforms,1
2090,ffts,1
2091,greatly,1
2092,published,1
2093,living,1
2094,nullify,1
2095,computed,1
2096,reveals,1
2097,elimination,1
2098,tight,1
2099,reaching,1
2100,cultures,1
2101,cultural,1
2102,focusing,1
2103,compare,1
2104,mandarin,1
2105,speaking,1
2106,affirming,1
2107,tended,1
2108,grade,1
2109,pre-echoes,1
2110,worse,1
2111,limitation,1
2112,non-musicians,1
2113,snare,1
2114,isolated,1
2115,25,1
2116,kick,1
2117,hi-hat,1
2118,highest,1
2119,lowest,1
2120,condensers,1
2121,subsets,1
2122,post-test,1
2123,cardioid,1
2124,collected,1
2125,last,1
2126,decade,1
2127,forecast,1
2128,goals,1
2129,collective,1
2130,mandate,1
2131,foundational,1
2132,skills/theory,1
2133,begin,1
2134,career,1
2135,entertainment,1
2136,draws,1
2137,connections,1
2138,surveys,1
2139,elicit,1
2140,perspectives,1
2141,involved,1
2142,education,1
2143,enrolled,1
2144,actionable,1
2145,innovations,1
2146,institutions,1
2147,maintenance,1
2148,relationship,1
2149,employees,1
2150,employers,1
2151,consequence,1
2152,similarity,1
2153,perceivable,1
2154,song-dependent,1
2155,exceptions,1
2156,degraded,1
2157,imply,1
2158,attempting,1
2159,correct,1
2160,achieving,1
2161,box-shaped,1
2162,operations,1
2163,qualitatively,1
2164,flawed,1
2165,still,1
2166,remaining,1
2167,address,1
2168,symmetry,1
2169,optimizations,1
2170,exceeding,1
2171,ancestral,1
2172,allen,1
2173,berkley,1
2174,corporate,1
2175,clients,1
2176,become,1
2177,turning,1
2178,designers,1
2179,speak,1
2180,corporation,1
2181,'s,1
2182,lobby,1
2183,trailblazer,1
2184,brought,1
2185,landscape,1
2186,paired,1
2187,lighting,1
2188,multimedia,1
2189,entry,1
2190,reinforces,1
2191,inspired,1
2192,transport,1
2193,spatialization,1
2194,engine,1
2195,*integrates,1
2196,seamlessly,1
2197,architectural,1
2198,well-suited,1
2199,bright,1
2200,priorities,1
2201,replacing,1
2202,tikhonov,1
2203,conventionally,1
2204,purpose-built,1
2205,solving,1
2206,pseudoinverse,1
2207,discussions,1
2208,formulation,1
2209,days,1
2210,reverence,1
2211,market,1
2212,dominated,1
2213,cheaper,1
2214,dsp,1
2215,tried-and-true,1
2216,pass,1
2217,getting,1
2218,rid,1
2219,cuts,1
2220,former,1
2221,staying,1
2222,demanding,1
2223,latter,1
2224,disclosed,1
2225,piezoelectric,1
2226,centerpiece,1
2227,x,1
2228,chip,1
2229,110,1
2230,60318-4,1
2231,simulator,1
2232,specifically,1
2233,specially,1
2234,tailored,1
2235,dedicated,1
2236,ideas,1
2237,examine,1
2238,localize,1
2239,positioned,1
2240,quadrants,1
2241,binaural-recording,1
2242,yielded,1
2243,comparative,1
2244,recreating,1
2245,3-d,1
2246,anova,1
2247,hit/miss,1
2248,binomial,1
2249,free-field,1
2250,concern,1
2251,homes,1
2252,contain,1
2253,plethora,1
2254,service-types,1
2255,solitary,1
2256,versus,1
2257,audio/audio-visual,1
2258,uk,1
2259,households,1
2260,1102,1
2261,respondents,1
2262,tablets,1
2263,spend,1
2264,others,1
2265,alone,1
2266,mainly,1
2267,concentrates,1
2268,neglects,1
2269,compensated,1
2270,worthy,1
2271,hearing-related,1
2272,regular,1
2273,all-around,1
2274,portraiture,1
2275,expressing,1
2276,looks,1
2277,artistic,1
2278,practice-led,1
2279,portraits,1
2280,depictions,1
2281,maori,1
2282,wahine,1
2283,zealand/aotearoa,1
2284,enquiry,1
2285,ph.d.,1
2286,doctoral,1
2287,seeks,1
2288,artistically,1
2289,refer,1
2290,emotional,1
2291,political,1
2292,spiritual,1
2293,noticeability,1
2294,try,1
2295,consecutive,1
2296,damage,1
2297,subjected,1
2298,happens,1
2299,resultant,1
2300,clocks,1
2301,normally,1
2302,obscure,1
2303,imd,1
2304,conversion,1
2305,computationally,1
2306,intensive,1
2307,entirely,1
2308,simpler,1
2309,becomes,1
2310,continue,1
2311,develop,1
2312,translate,1
2313,dodecahedron,1
2314,tend,1
2315,configured,1
2316,tetra-microphone,1
2317,ongoing,1
2318,single-source,1
2319,individuality,1
2320,issue,1
2321,end-user-friendly,1
2322,personalization,1
2323,establish,1
2324,state-of-the-art,1
2325,respective,1
2326,methodically,1
2327,check,1
2328,contributing,1
2329,hopes,1
2330,quantifying,1
2331,audibility,1
2332,fast-music,1
2333,infrastructure,1
2334,60,1
2335,server,1
2336,interleaved,1
2337,distribute,1
2338,scalable,1
2339,heart,1
2340,session,1
2341,segment,1
2342,proper,1
2343,resources,1
2344,discuss,1
2345,troubleshooting,1
2346,stream,1
2347,reservation,1
2348,ebu,1
2349,r128,1
2350,followed,1
2351,academic,1
2352,exist,1
2353,subtly,1
2354,notably,1
2355,absent,1
2356,reverse,1
2357,prescribed,1
2358,universal,1
2359,javascript,1
2360,python,1
2361,transform-based,1
2362,noise-like,1
2363,spectrum—at,1
2364,zero-valued,1
2365,bands,1
2366,non-zero,1
2367,quantized,1
2368,giving,1
2369,rise,1
2370,celt/opus,1
2371,remedy,1
2372,consisting,1
2373,hadamard,1
2374,interleaving,1
2375,scheme,1
2376,yields,1
2377,peaq,1
2378,belief,1
2379,dc,1
2380,reached,1
2381,prediction,1
2382,explained,1
2383,loading,1
2384,mere,1
2385,integral,1
2386,frequency-dependent,1
2387,illustrating,1
2388,occurred,1
2389,companies,1
2390,youtube,1
2391,facebook,1
2392,greater,1
2393,affordable,1
2394,polar,1
2395,scripts,1
2396,written,1
2397,packaged,1
2398,follow-up,1
2399,aes-143,1
2400,9832,1
2401,pinna,1
2402,time-based,1
2403,vertical-oriented,1
2404,raised,1
2405,lowered,1
2406,diagonal,1
2407,sagittal,1
2408,medial,1
2409,psychophysical,1
2410,evidence,1
2411,ineffective,1
2412,precedence-based,1
2413,precedence-oriented,1
2414,so-called,1
2415,erroneously,1
2416,profound,1
2417,comb-filtering,1
2418,cbt,1
2419,demonstration,1
2420,purposes,1
2421,pair,1
2422,afmg-supplied,1
2423,point-source,1
2424,cluster,1
2425,3.,1
2426,direct-sound,1
2427,line-array,1
2428,funded,1
2429,manufacturers,1
2430,licensed,1
2431,generic,1
2432,library,1
2433,customers,1
2434,branded,1
2435,baffles,1
2436,infinite-length,1
2437,cylinder,1
2438,consider,1
2439,expansion,1
2440,neyman-pearson,1
2441,alarm,1
2442,classes,1
2443,unbalanced,1
2444,proved,1
2445,calls,1
2446,managed,1
2447,removal,1
2448,recovery,1
2449,convolution,1
2450,ftd,1
2451,frequency-time,1
2452,global,1
2453,bins,1
2454,effectively,1
2455,restore,1
2456,corrupted,1
2457,porous,1
2458,dampens,1
2459,damping,1
2460,saati,1
2461,italy,1
2462,broad,1
2463,specialty,1
2464,woven,1
2465,meshes,1
2466,helpful,1
2467,guiding,1
2468,helps,1
2469,daw-based,1
2470,app,1
2471,importing,1
2472,plugins,1
2473,triggers,1
2474,inside,1
2475,engines,1
2476,tuning,1
2477,processor,1
2478,satellite,1
2479,explains,1
2480,arrive,1
2481,viable,1
2482,relationships,1
2483,relations,1
2484,accordingly,1
2485,stable,1
2486,implying,1
2487,circumstances,1
2488,degradation,1
2489,pre-rendered,1
2490,representative,1
2491,detecting,1
2492,multi-modal,1
2493,mutual,1
2494,demands,1
2495,examinations,1
2496,chain,1
2497,degrees,1
2498,3dof,1
2499,audio-subsystem,1
2500,sma,1
2501,camera,1
2502,rig,1
2503,multi-loudspeaker,1
2504,head-mounted,1
2505,aachen,1
2506,eligibility,1
2507,therein,1
2508,linearization,1
2509,targets,1
2510,chosen,1
2511,nonlinearity,1
2512,forms,1
2513,drive,1
2514,reactance,1
2515,space-time,1
2516,wavefields,1
2517,percepts,1
2518,cross-correlator,1
2519,interaural,1
2520,itds,1
2521,binaurally-sampled,1
2522,wavefield,1
2523,centroid,1
2524,determines,1
2525,quantitative,1
2526,free-space,1
2527,headphone-based,1
2528,vr/ar,1
2529,method—namely,1
2530,variational,1
2531,autoencoders,1
2532,—for,1
2533,representations,1
2534,layers,1
2535,learn,1
2536,later,1
2537,infer,1
2538,proxy,1
2539,autoencoder,1
2540,companion,1
2541,website,1
2542,sighted,1
2543,concurrently,1
2544,played,1
2545,articles,1
2546,diotically,1
2547,gender,1
2548,communicated,1
2549,female,1
2550,headlines,1
2551,interruptions,1
2552,male,1
2553,dichotically,1
2554,remained,1
2555,interruption,1
2556,possessed,1
2557,tertiary,1
2558,qualification,1
2559,comprehending,1
2560,concurrent,1
2561,non-tertiary,1
2562,qualified,1
2563,continuously,1
2564,gaining,1
2565,hands-free,1
2566,telecommunication,1
2567,set-up,1
2568,steered,1
2569,outlined,1
2570,reactivity,1
2571,angular,1
2572,signal/noise,1
2573,tuned,1
2574,augmentation,1
2575,boost,1
2576,contemporary,1
2577,monthly,1
2578,fee,1
2579,get,1
2580,huge,1
2581,compete,1
2582,subscription,1
2583,ranges,1
2584,selected,1
2585,diversified,1
2586,abx,1
2587,3ifc,1
2588,interval,1
2589,forced,1
2590,hidden,1
2591,participated,1
2592,graphical,1
2593,pragmatic,1
2594,minimum,1
2595,tetrahedral,1
2596,dimension,1
2597,single-capsule,1
2598,balancing,1
2599,compatible,1
2600,scaling,1
2601,timbre,1
2602,uncertainties,1
2603,assembling,1
2604,degrade,1
2605,reliability,1
2606,manufactured,1
2607,defective,1
2608,units,1
2609,detected,1
2610,after-sales,1
2611,undetected,1
2612,failure,1
2613,kinds,1
2614,failures,1
2615,performance/cost,1
2616,end-user,1
2617,pass/fail,1
2618,eol-testing,1
2619,product,1
2620,definition,1
2621,traceability,1
2622,rejects,1
2623,complementing,1
2624,pedagogy,1
2625,faced,1
2626,aspiring,1
2627,singers,1
2628,unsupervised,1
2629,quantified,1
2630,guide,1
2631,lessons,1
2632,coach,1
2633,unassisted,1
2634,portable,1
2635,computers,1
2636,longitudinal,1
2637,ways,1
2638,calculate,1
2639,elevated,1
2640,sadie,1
2641,mit,1
2642,cipic,1
2643,uc,1
2644,davis,1
2645,image-capturing,1
2646,pinnae,1
2647,twenty,1
2648,randomly,1
2649,selecting,1
2650,felt,1
2651,coming,1
2652,under-aim,1
2653,over-aim,1
2654,20°,1
2655,60°,1
2656,six-degrees,1
2657,6dof,1
2658,end-goal,1
2659,plausibility,1
2660,visuals,1
2661,workflow,1
2662,facilitates,1
2663,major,1
2664,schemes–object-based,1
2665,multiple-placed,1
2666,sound-field,1
2667,hybrid,1
2668,case-study,1
2669,abbey,1
2670,road,1
2671,london,1
2672,dispersion,1
2673,carefully,1
2674,demonstrated,1
2675,horns,1
2676,exposed,1
2677,sunlight,1
2678,demonstrates,1
2679,multi-node,1
2680,indoors,1
2681,belonging,1
2682,cross-correlations,1
2683,likely,1
2684,correctly,1
2685,increasingly,1
2686,availability,1
2687,budget,1
2688,likewise,1
2689,facility,1
2690,haw,1
2691,33.2,1
2692,hdla,1
2693,diverse,1
2694,complemented,1
2695,arti,1
2696,cial,1
2697,time-variant,1
2698,all-pass,1
2699,supports,1
2700,de-correlated,1
2701,ambience,1
2702,direction-dependent,1
2703,ection,1
2704,de-reverberation,1
2705,direct-ambience,1
2706,simulating,1
2707,actively,1
2708,car,1
2709,interiors,1
2710,starting,1
2711,guarantees,1
2712,masking,1
2713,down-mix,1
2714,inter-channel,1
2715,itf,1
2716,frame,1
2717,perfectly,1
2718,keeping,1
2719,taking,1
2720,maintained,1
2721,nonlinearities,1
2722,electrodynamic,1
2723,bl,1
2724,le,1
2725,motor,1
2726,analytically,1
2727,simplifying,1
2728,derivative,1
2729,relation,1
2730,drivers,1
2731,lateralization,1
2732,stereo-rendered,1
2733,indicated,1
2734,apparent,1
2735,one-thousand,1
2736,peak,1
2737,corresponds,1
2738,illustrates,1
2739,averaging,1
2740,charts,1
2741,story,1
2742,user-interactivity,1
2743,compositional,1
2744,creativity,1
2745,technological,1
2746,vice-versa,1
2747,enabled,1
2748,creative-practice,1
2749,contextualized,1
2750,legacy,1
2751,games,1
2752,realities,1
2753,seminal,1
2754,interactivity,1
2755,linking,1
2756,capabilities,1
2757,recorded-music,1
2758,extrapolated,1
2759,1–3,1
2760,deviations,1
2761,156,1
2762,brands,1
2763,on-ear,1
2764,around-ear,1
2765,predicted,1
2766,organizations,1
2767,iec/itu/ebu,1
2768,applies,1
2769,singular,1
2770,decomposition,1
2771,higher-order,1
2772,divides,1
2773,outcome,1
2774,separately,1
2775,achievable,1
2776,ensuring,1
2777,transition,1
2778,frames,1
2779,adaptation,1
2780,specify,1
2781,compromises,1
2782,overcomes,1
2783,shortcoming,1
2784,backward,1
2785,considerable,1
2786,validate,1
2787,preliminary,1
2788,sound-induced,1
2789,23,1
2790,thresholds,1
2791,self-perception,1
2792,questionnaire,1
2793,audiometric,1
2794,notch,1
2795,noise-induced,1
2796,experiencing,1
2797,pose,1
2798,permanent,1
2799,niosh,1
2800,protective,1
2801,cochlear,1
2802,synaptopathy,1
2803,shifts,1
2804,recommend,1
2805,routine,1
2806,evaluations,1
2807,protection,1
2808,maintain,1
2809,waveguides,1
2810,design-test-optimize,1
2811,cycle,1
2812,traditionally,1
2813,reviewed,1
2814,highlights,1
2815,drawbacks,1
2816,waveguide,1
2817,confirmed,1
2818,prototypes,1
2819,excellent,1
2820,iteration,1
2821,compounded,1
2822,absence,1
2823,explicitly-defined,1
2824,reproductions,1
2825,multi-stimulus,1
2826,ms-ipm,1
2827,assessor,1
2828,dominating,1
2829,high-envelopment,1
2830,lumped-parameter,1
2831,loudspeaker–a,1
2832,radiates,1
2833,throat,1
2834,mouth,1
2835,simultaneously–is,1
2836,thiele/small,1
2837,analytic,1
2838,two-port,1
2839,introduction,1
2840,1966,1
2841,61938:1996.,1
2842,6.81,1
2843,k,1
2844,parallel,1
2845,preamplifier,1
2846,act,1
2847,causes,1
2848,6k8,1
2849,acts,1
2850,input-impedance,1
2851,thd,1
2852,slightly,1
2853,comparing,1
2854,itu-recommendation,1
2855,auto,1
2856,author,1
2857,incorporate,1
2858,modifications,1
2859,pre-filter,1
2860,sizes,1
2861,k-weighted,1
2862,encompassed,1
2863,elicitation,1
2864,subsequent,1
2865,generation,1
2866,rules,1
2867,completed,1
2868,stem,1
2869,class-d,1
2870,ensure,1
2871,ripple,1
2872,larger,1
2873,evenly,1
2874,dissipation,1
2875,inductors,1
2876,150,1
2877,wrms,1
2878,eganfets,1
2879,reach,1
2880,14.3,1
2881,w/cm3,1
2882,thd+n,1
2883,0.03,1
2884,safe,1
2885,100°c,1
2886,peaking,1
2887,powers,1
2888,w,1
2889,state-of-the,1
2890,2–3,1
2891,personal,1
2892,ow,1
2893,13-minute,1
2894,science-,1
2895,ction,1
2896,drama,1
2897,entitled,1
2898,vostok-k,1
2899,bespoke,1
2900,plug-ins,1
2901,ruleset,1
2902,ambiguity,1
2903,exible,1
2904,challenging,1
2905,ning,1
2906,tv,1
2907,countries,1
2908,answer,1
2909,distinguish,1
2910,hot,1
2911,cold,1
2912,solely,1
2913,interesting,1
2914,multisensory,1
2915,containers,1
2916,attempts,1
2917,explanations,1
2918,dummy-head,1
2919,semi-arbitrary,1
2920,rm,1
2921,almost,1
2922,1.2°,1
2923,4.2°,1
2924,capsule,1
2925,formed,1
2926,adjusting,1
2927,orifices,1
2928,1-m,1
2929,undesired,1
2930,arriving,1
2931,multitude,1
2932,decorrelates,1
2933,jointly,1
2934,separating,1
2935,autonomous,1
2936,node,1
2937,arm,1
2938,cortex,1
2939,m4,1
2940,consists,1
2941,microcontroller,1
2942,communication,1
2943,microsd,1
2944,store,1
2945,read,1
2946,buzzers,1
2947,emit,1
2948,gps,1
2949,zones,1
2950,mitigation,1
2951,adding,1
2952,minimizes,1
2953,report,1
2954,khz,1
2955,14,1
2956,open-air,1
2957,pilot,1
2958,festival,1
2959,reproducing,1
2960,non-directionally,1
2961,overlapping,1
2962,decay,1
2963,sharp,1
2964,peaks,1
2965,notches,1
2966,re-enable,1
2967,restricting,1
2968,region,1
2969,placement,1
2970,excite,1
2971,acrylic,1
2972,successful,1
2973,arrangements,1
2974,azimuth-elevation,1
2975,publicly,1
2976,subset,1
2977,viz.,1
2978,generating,1
2979,deconvolve,1
2980,subspace-based,1
2981,ircam-listen,1
2982,sampled,1
2983,deg,1
2984,augmenting,1
2985,sparse,1
2986,ircam,1
2987,blur,1
2988,deriving,1
2989,p=6,1
2990,pca,1
2991,post-multiplying,1
2992,comprising,1
2993,subspace,1
2994,ann-based,1
2995,covers,1
2996,prevailing,1
2997,properly,1
2998,vary,1
2999,reproducible,1
3000,ideally,1
3001,damped,1
3002,defining,1
3003,limit,1
3004,noticed,1
3005,taken,1
3006,noise-to-mask,1
3007,nmr,1
3008,beautiful,1
3009,joys,1
3010,strive,1
3011,independently,1
3012,non-coherent,1
3013,frontal,1
3014,bring,1
3015,minimizing,1
3016,minima,1
3017,put,1
3018,sides,1
3019,motivated,1
3020,metering,1
3021,momentary,1
3022,p95,1
3023,p95m,1
3024,meter,1
3025,pearson,1
3026,spearman,1
3027,r=0.840,1
3028,rho=0.937,1
3029,mastering,1
3030,referred,1
3031,delivered,1
3032,cross-talk-cancellation,1
3033,double,1
3034,coincident,1
3035,b-format,1
3036,cardioids,1
3037,dipole,1
3038,coincidentally,1
3039,dry,1
3040,scales,1
3041,consequences,1
3042,stereophonic,1
3043,depicted,1
3044,children,1
3045,autism,1
3046,spectrum,1
3047,asd,1
3048,intervention,1
3049,promote,1
3050,full-body,1
3051,spatitalized,1
3052,360-degree,1
3053,players,1
3054,mounted,1
3055,optical,1
3056,3rd,1
3057,transmitted,1
3058,wirelessly,1
3059,reacting,1
3060,rotation,1
3061,evoke,1
3062,builds,1
3063,integrative,1
3064,view,1
3065,contradicted,1
3066,uni-modal,1
3067,cross-modal,1
3068,consistency,1
3069,six-degrees-of-freedom,1
3070,expert,1
3071,naïve,1
3072,movement,1
3073,statistically,1
3074,signi,1
3075,cant,1
3076,differ,1
3077,pathways,1
3078,mimic,1
3079,showing,1
3080,variance,1
3081,densely,1
3082,packed,1
3083,significance,1
3084,renders,1
3085,ray-tracing,1
3086,inaccurate,1
3087,individually,1
3088,modelled,1
3089,members,1
3090,attributes,1
3091,vector-based,1
3092,clicks,1
3093,audiometer,1
3094,collecting,1
3095,analyzing,1
3096,brainstem,1
3097,accessory,1
3098,excerpts,1
3099,efficiently,1
3100,processed,1
3101,brain,1
3102,4g+/5g,1
3103,programme,1
3104,pmse,1
3105,innovative,1
3106,services,1
3107,individualized,1
3108,headset,1
3109,enhances,1
3110,well-tagged,1
3111,"30,000",1
3112,extracting,1
3113,well-established,1
3114,manually,1
3115,checked,1
3116,corrected,1
3117,providing,1
3118,class,1
3119,well-known,1
3120,scientific,1
3121,earlier,1
3122,depict,1
3123,conveniently,1
3124,unified,1
3125,derive,1
3126,downmixing,1
3127,attaches,1
3128,involves,1
3129,appropriately,1
3130,locating,1
3131,intervals,1
3132,destination,1
3133,owing,1
3134,implied,1
3135,considers,1
3136,forensics,1
3137,simultaneous,1
3138,unsynchronized,1
3139,vicinity,1
3140,shooting,1
3141,firearm,1
3142,guns,1
3143,question,1
3144,shot,1
3145,arrival,1
3146,tdoa,1
3147,principles,1
3148,good,1
3149,refraction,1
3150,spatial/temporal,1
3151,uncertainty,1
3152,confounding,1
3153,eventide,1
3154,inc.,1
3155,politecnico,1
3156,di,1
3157,milano,1
3158,collaborating,1
3159,high-performance,1
3160,modular,1
3161,mmas,1
3162,quickly,1
3163,planar,1
3164,geometries,1
3165,64,1
3166,workstation,1
3167,expand,1
3168,512,1
3169,synchronizing,1
3170,sub-systems,1
3171,modules,1
3172,estick,1
3173,48cm,1
3174,audinate,1
3175,dante,1
3176,power-over-ethernet,1
3177,poe,1
3178,industrial,1
3179,ranging,1
3180,manipulation,1
3181,extraction,1
3182,involve,1
3183,list,1
3184,aspirated,1
3185,non-aspirated,1
3186,pronounced,1
3187,native,1
3188,edited,1
3189,spectrogram,1
3190,train,1
3191,utterances,1
3192,archived,1
3193,drastically,1
3194,away,1
3195,sweet-spot,1
3196,critical,1
3197,lev,1
3198,spatially,1
3199,diffused,1
3200,128,1
3201,psychoacoustical,1
3202,perceptible,1
3203,counts,1
3204,equally,1
3205,spaced,1
3206,pmse-xg,1
3207,supplementary,1
3208,temporally,1
3209,aligned,1
3210,estimating,1
3211,costs,1
3212,wavefield-synthesis,1
3213,success,1
3214,insufficient,1
3215,aliasing,1
3216,inflexible,1
3217,nevertheless,1
3218,resolution,1
3219,exceptional,1
3220,flexibility,1
3221,remarkable,1
3222,shortcomings,1
3223,concepts,1
3224,hrh-arrays,1
3225,utilization,1
3226,church,1
3227,korean,1
3228,churches,1
3229,studying,1
3230,amplifies,1
3231,external,1
3232,disturbances,1
3233,perturbations,1
3234,minimization,1
3235,h8,1
3236,norm,1
3237,reproduces,1
3238,particularly,1
3239,controlling,1
3240,compressor,1
3241,30,1
3242,ballistic,1
3243,judgment,1
3244,tag,1
3245,song,1
3246,evidently,1
3247,rock,1
3248,edm,1
3249,hip-hop,1
3250,might,1
3251,appropriateness,1
3252,double-blind,1
3253,run,1
3254,products,1
3255,comments,1
3256,categorized,1
3257,level-matched,1
3258,maximum-volume,1
3259,positional,1
3260,accounted,1
3261,motorized,1
3262,turntable,1
3263,remotely,1
3264,remote-access,1
3265,spatially-averaged,1
3266,multitone,1
3267,smoothness,1
3268,smartphone,1
3269,correlate,1
